order_id,steel,diameter,length,weight,density
A20262621,NP01,43.0,5.9,24288.0,9860
A20262622,NP01,43.0,5.9,31615.0,9860
A20262623,NP01,43.0,5.9,62649.0,9860
A20262624,NP01,43.0,5.9,57862.0,9860
A20262625,NP01,43.0,5.9,57858.0,9860
A20262626,NP01,43.0,5.9,49464.0,9860
A20262627,NP01,43.0,5.9,49464.0,9860
A20262628,NP01,43.0,7.0,15804.0,9860
A20262629,NP01,43.0,6.9,92488.0,9860
A20262630,NP01,43.0,6.9,81944.0,9860
A20262631,NP01,43.0,5.9,24588.0,9860
A20262632,NP01,43.0,4.9,6363.0,9860
A20262633,NP01,43.0,4.9,49060.0,9860
A20262634,NP01,43.0,4.9,79920.0,9860
A20262635,NP01,43.0,4.901,15084.0,9860
A20262636,NP01,43.0,4.901,48720.0,9860
A20262637,NP01,43.0,7.9,61791.0,9860
A20262638,NP01,43.0,4.94,41530.0,9860
A20262639,NP01,43.0,4.9,67792.0,9860
A20262640,NP01,43.0,4.9,12441.0,9860
A20262641,NP01,43.0,4.9,90152.0,9860
A20262642,NP01,43.0,4.9,16388.0,9860
A20262643,NP01,43.0,4.9,3853.0,9860
A20262644,NP01,43.0,5.97,19265.0,9860
A20262645,NP01,43.0,5.97,123500.0,9860
A20262646,NP01,43.0,5.9,19270.0,9860
A20262647,NP01,43.0,5.7,98332.0,9860
A20262648,NP01,43.0,5.22,12291.0,9860
A20262649,NP01,43.0,4.9,12262.0,9860
A20262650,NP01,43.0,4.901,24350.0,9860
A20262651,NP01,43.0,4.901,61160.0,9860
A20262652,NP01,43.0,4.901,48930.0,9860
A20262653,NP01,43.0,4.901,48960.0,9860
A20262654,NP01,43.0,4.901,45364.0,9860
A20262655,NP01,43.0,6.4,30646.0,9860
A20262656,NP01,43.0,6.4,12261.0,9860
A20262657,NP01,43.0,5.0,25028.0,9860
A20262658,NP01,43.0,5.0,91370.0,9860
A20262659,NP01,43.0,4.6,24876.0,9860
A20262660,NP01,43.0,6.35,42931.0,9860
A20262661,NP01,43.0,6.35,30665.0,9860
A20262662,NP01,43.0,10.9,55204.0,9860
A20262663,NP01,43.0,6.54,30360.0,9860
A20262664,NP01,43.0,4.9,24600.0,9860
A20262665,NP01,43.0,4.901,24373.0,9860
A20262666,NP01,43.0,4.901,30400.0,9860
A20262667,NP01,43.0,4.901,36540.0,9860
A20262668,NP01,43.0,4.9,24347.0,9860
A20262669,NP01,43.0,4.9,11851.0,9860
A20262670,NP01,43.0,6.4,15728.0,9860
A20262671,NP01,43.0,6.4,27516.0,9860
A20262672,NP01,43.0,6.4,25512.0,9860
A20262673,NP01,43.0,6.4,91224.0,9860
A20262674,NP01,43.0,4.9,20730.0,9860
A20262675,NP01,43.0,4.9,63310.0,9860
A20262676,NP01,43.0,5.995,6293.0,9860
A20262677,NP01,43.0,5.33,37749.0,9860
A20262678,NP01,43.0,5.33,12586.0,9860
A20262679,NP01,43.0,5.08,74628.0,9860
A20262680,NP01,43.0,5.08,20680.0,9860
A20262681,NP01,43.0,6.1,38273.0,9860
A20262682,NP01,43.0,4.9,38280.0,9860
A20262683,NP01,43.0,4.9,50487.0,9860
A20262684,NP01,43.0,5.3,112397.0,9860
A20262685,NP01,43.0,4.901,6423.0,9860
A20262686,NP01,43.0,4.901,134800.0,9860
A20262687,NP01,43.0,4.75,119900.0,9860
A20262688,NP01,43.0,4.525,89880.0,9860
A20262689,NP01,43.0,4.78,11253.0,9860
A20262690,NP01,43.0,4.9,29960.0,9860
A20262691,NP01,43.0,4.95,12642.0,9860
A20262692,NP01,43.0,5.4,6094.0,9860
A20262693,NP01,43.0,5.4,35433.0,9860
A20262694,NP01,43.0,5.4,39510.0,9860
A20262695,NP01,43.0,5.4,39984.0,9860
A20262696,NP01,43.0,6.4,34986.0,9860
A20262697,NP01,43.0,6.4,19089.0,9860
A20262698,NP01,43.0,6.4,54800.0,9860
A20262699,NP01,43.0,6.4,12180.0,9860
A20262700,NP01,43.0,4.901,42637.0,9860
A20262701,NP01,43.0,4.901,108787.0,9860
A20262702,NP01,43.0,6.4,90012.0,9860
A20262703,NP01,43.0,5.9,30008.0,9860
A20262704,NP01,43.0,4.9,120120.0,9860
A20262705,NP01,43.0,4.9,75310.0,9860
A20262706,NP01,43.0,4.9,22590.0,9860
A20262707,NP01,43.0,4.9,14852.0,9860
A20262708,NP01,43.0,4.901,14852.0,9860
A20262709,NP01,43.0,4.901,14852.0,9860
A20262710,NP01,43.0,6.4,14852.0,9860
A20262711,NP01,43.0,4.9,44542.0,9860
A20262712,NP01,43.0,4.9,53327.0,9860
A20262713,NP01,43.0,4.9,19590.0,9860
A20262714,NP01,43.0,4.9,26663.0,9860
A20262715,NP01,43.0,4.9,18740.0,9860
A20262716,NP01,43.0,4.9,18740.0,9860
A20262717,NP01,43.0,4.9,18740.0,9860
A20262718,NP01,43.0,4.9,56220.0,9860
A20262719,NP01,43.0,6.4,6425.0,9860
A20262720,NP01,43.0,4.9,85400.0,9860
A20262721,NP01,43.0,4.9,128130.0,9860
A20262722,NP01,43.0,4.9,48784.0,9860
A20262723,NP01,43.0,4.9,73176.0,9860
A20262724,NP01,43.0,4.5,24580.0,9860
A20262725,NP01,43.0,8.15,18435.0,9860
A20262726,NP01,43.0,7.2,55305.0,9860
A20262727,NP01,43.0,7.08,30455.0,9860
A20262728,NP01,43.0,4.9,30455.0,9860
A20262729,NP01,43.0,4.9,30415.0,9860
A20262730,NP01,43.0,4.9,36498.0,9860
A20262731,NP01,43.0,4.9,12180.0,9860
A20262732,NP01,43.0,4.9,30168.0,9860
A20262733,NP01,43.0,4.9,33947.0,9860
A20262734,NP01,43.0,4.9,13156.0,9860
A20262735,NP01,43.0,4.9,34529.0,9860
A20262736,NP01,43.0,4.9,45400.0,9860
A20262737,NP01,43.0,4.9,49348.0,9860
A20262738,NP01,43.0,4.9,10576.0,9860
A20262739,NP01,43.0,4.9,60827.0,9860
A20262740,NP01,43.0,4.9,30385.0,9860
A20262741,NP01,43.0,4.9,30385.0,9860
A20262742,NP01,43.0,4.9,30385.0,9860
A20262743,NP01,43.0,4.9,12182.0,9860
A20262744,NP01,43.0,4.9,12191.0,9860
A20262745,NP01,43.0,4.9,24328.0,9860
A20262746,NP01,43.0,4.9,45584.0,9860
A20262747,NP01,43.0,4.9,24870.0,9860
A20262748,NP01,43.0,4.9,20725.0,9860
A20262749,NP01,43.0,4.9,39984.0,9860
A20262750,NP01,43.0,4.9,20050.0,9860
A20262751,NP01,43.0,4.9,35378.0,9860
A20262752,NP01,43.0,4.9,5826.0,9860
A20262753,NP01,43.0,4.9,6065.0,9860
A20262754,NP01,43.0,7.4,100100.0,9860
A20262755,NP01,43.0,6.6,12610.0,9860
A20262756,NP01,43.0,6.3,48683.0,9860
A20262757,NP01,43.0,10.9,16492.0,9860
A20262758,NP01,43.0,11.0,41290.0,9860
A20262759,NP01,43.0,8.97,41290.0,9860
A20262760,NP01,43.0,8.97,33040.0,9860
A20262761,NP01,43.0,8.1,37170.0,9860
A20262762,NP01,43.0,8.78,52444.0,9860
A20262763,NP01,43.0,9.34,62288.0,9860
A20262764,NP01,43.0,9.34,20722.0,9860
A20262765,NP01,43.0,9.34,66320.0,9860
A20262766,NP01,43.0,10.0,20725.0,9860
A20262767,NP01,43.0,10.06,49188.0,9860
A20262768,NP01,43.0,10.06,40990.0,9860
A20262769,NP01,43.0,5.3,38280.0,9860
A20262770,NP01,43.0,5.3,38280.0,9860
A20262771,NP01,43.0,5.2,114830.0,9860
A20262772,NP01,43.0,4.9,19128.0,9860
A20262773,NP01,43.0,4.9,133730.0,9860
A20262774,NP01,43.0,4.9,76488.0,9860
A20262775,NP01,43.0,3.8,12560.0,9860
A20262776,NP01,43.0,4.6,16588.0,9860
A20262777,NP01,43.0,4.9,16588.0,9860
A20262778,NP01,43.0,4.9,24882.0,9860
A20262779,NP01,43.0,6.0,37305.0,9860
A20262780,NP01,43.0,4.9,70533.0,9860
A20262781,NP01,43.0,4.9,45647.0,9860
A20262782,NP01,43.0,6.4,62160.0,9860
A20262783,NP01,43.0,6.4,20720.0,9860
A20262784,NP01,43.0,4.9,70456.0,9860
A20262785,NP01,43.0,4.9,53768.0,9860
A20262786,NP01,43.0,4.9,24882.0,9860
A20262787,NP01,43.0,4.9,31465.0,9860
A20262788,NP01,43.0,4.9,6253.0,9860
A20262789,NP01,43.0,4.9,26805.0,9860
A20262790,NP01,43.0,6.4,43340.0,9860
A20262791,NP01,43.0,4.9,23658.0,9860
A20262792,NP01,43.0,4.9,31250.0,9860
A20262793,NP01,43.0,4.901,58930.0,9860
A20262794,NP01,43.0,4.901,79703.0,9860
A20262795,NP01,43.0,4.901,36795.0,9860
A20262796,NP01,43.0,6.4,12268.0,9860
A20262797,NP01,43.0,6.4,60720.0,9860
A20262798,NP01,43.0,6.4,34135.0,9860
A20262799,NP01,43.0,6.4,26565.0,9860
A20262800,NP01,43.0,6.4,34155.0,9860
A20262801,NP01,43.0,6.4,53807.0,9860
A20262802,NP01,43.0,5.55,44450.0,9860
A20262803,NP01,43.0,6.7,110320.0,9860
A20262804,NP01,43.0,5.9,128690.0,9860
A20262805,NP01,43.0,5.7,128710.00000000001,9860
A20262806,NP01,43.0,4.9,73520.0,9860
A20262807,NP01,43.0,4.9,77843.0,9860
A20262808,NP01,43.0,4.9,6152.0,9860
A20262809,NP01,43.0,6.4,15819.0,9860
A20262810,NP01,43.0,4.75,12224.0,9860
A20262811,NP01,43.0,4.9,12220.0,9860
A20262812,NP01,43.0,6.1,12220.0,9860
A20262813,NP01,43.0,4.55,18360.0,9860
A20262814,NP01,43.0,5.27,18333.0,9860
A20262815,NP01,43.0,4.9,18327.0,9860
A20262816,NP01,43.0,4.9,15861.0,9860
A20262817,NP01,43.0,4.9,48648.0,9860
A20262818,NP01,43.0,4.9,12224.0,9860
A20262819,NP01,43.0,4.9,18231.0,9860
A20262820,NP01,43.0,4.9,18234.0,9860
A20262821,NP01,43.0,4.9,31485.0,9860
A20262822,NP01,43.0,6.9,25188.0,9860
A20262823,NP01,43.0,4.15,40020.0,9860
A20262824,NP01,43.0,4.9,100020.0,9860
A20262825,NP01,43.0,6.1,40020.0,9860
A20262826,NP01,43.0,6.1,10020.0,9860
A20262827,NP01,43.0,6.1,15020.0,9860
A20262828,NP01,43.0,6.1,35040.0,9860
A20262829,NP01,43.0,6.15,24965.0,9860
A20262830,NP01,43.0,4.45,6140.0,9860
A20262831,NP01,43.0,4.9,24955.0,9860
A20262832,NP01,43.0,4.6,15000.0,9860
A20262833,NP01,43.0,5.4,14960.0,9860
A20262834,NP01,43.0,4.9,44935.0,9860
A20262835,NP01,43.0,4.9,39500.0,9860
A20262836,NP01,43.0,7.9,23568.0,9860
A20262837,NP01,43.0,4.901,15712.0,9860
A20262838,NP01,43.0,4.9,99980.0,9860
A20262839,NP01,43.0,4.9,31246.0,9860
A20262840,NP01,43.0,6.4,12514.0,9860
A20262841,NP01,43.0,6.4,74960.0,9860
A20262842,NP01,43.0,7.9,25040.0,9860
A20262843,NP01,43.0,7.9,65095.0,9860
A20262844,NP01,43.0,7.9,37777.0,9860
A20262845,NP01,43.0,4.9,12626.0,9860
A20262846,NP01,43.0,4.9,18939.0,9860
A20262847,NP01,43.0,6.36,19500.0,9860
A20262848,NP01,43.0,6.07,29358.0,9860
A20262849,NP01,43.0,6.14,19880.0,9860
A20262850,NP01,43.0,6.2,34805.0,9860
A20262851,NP01,43.0,6.2,20735.0,9860
A20262852,NP01,43.0,5.84,12441.0,9860
A20262853,NP01,43.0,6.1,19089.0,9860
A20262854,NP01,43.0,7.9,19079.0,9860
A20262855,NP01,43.0,4.9,19020.0,9860
A20262856,NP01,43.0,6.4,19947.0,9860
A20262857,NP01,43.0,6.4,14996.0,9860
A20262858,NP01,43.0,6.4,69976.0,9860
A20262859,NP01,43.0,4.9,55022.0,9860
A20262860,NP01,43.0,6.55,12150.0,9860
A20262861,NP01,43.0,6.55,36450.0,9860
A20262862,NP01,43.0,6.55,12300.0,9860
A20262863,NP01,43.0,6.25,30750.0,9860
A20262864,NP01,43.0,6.25,30555.0,9860
A20262865,NP01,43.0,6.65,61110.0,9860
A20262866,NP01,43.0,6.65,30407.0,9860
A20262867,NP01,43.0,6.65,33168.0,9860
A20262868,NP01,43.0,6.65,20722.0,9860
A20262869,NP01,43.0,4.7,8294.0,9860
A20262870,NP01,43.0,6.8,19020.0,9860
A20262871,NP01,43.0,6.4,25026.0,9860
A20262872,NP01,43.0,6.4,9974.0,9860
A20262873,NP01,43.0,3.9,9986.0,9860
A20262874,NP01,43.0,4.9,19984.0,9860
A20262875,NP01,43.0,4.9,9910.0,9860
A20262876,NP01,43.0,4.9,4965.0,9860
A20262877,NP01,43.0,4.9,54905.0,9860
A20262878,NP01,43.0,10.68,19940.0,9860
A20262879,NP01,43.0,4.7,59940.0,9860
A20262880,NP01,43.0,4.95,45702.0,9860
A20262881,NP01,43.0,6.1,101005.0,9860
A20262882,NP01,43.0,6.1,59785.0,9860
A20262883,NP01,43.0,6.1,27175.0,9860
A20262884,NP01,43.0,6.1,16247.0,9860
A20262885,NP01,43.0,6.1,132520.0,9860
A20262886,NP01,43.0,6.1,50480.0,9860
A20262887,NP01,43.0,6.1,20045.0,9860
A20262888,NP01,43.0,5.018,14955.0,9860
A20262889,NP01,43.0,6.1,40100.0,9860
A20262890,NP01,43.0,6.1,35070.0,9860
A20262891,NP01,43.0,4.9,35070.0,9860
A20262892,NP01,43.0,5.0,12150.0,9860
A20262893,NP01,43.0,5.0,19032.0,9860
A20262894,NP01,43.0,5.0,20735.0,9860
A20262895,NP01,43.0,5.1,20735.0,9860
A20262896,NP01,43.0,5.2,12291.0,9860
A20262897,NP01,43.0,5.2,8280.0,9860
A20262898,NP01,43.0,6.4,24882.0,9860
A20262899,NP01,43.0,6.4,37677.0,9860
A20262900,NP01,43.0,6.4,5383.0,9860
A20262901,NP01,43.0,6.4,33160.0,9860
A20262902,NP01,43.0,6.4,28945.0,9860
A20262903,NP01,43.0,6.4,12278.0,9860
A20262904,NP01,43.0,6.4,42973.0,9860
A20262905,NP01,43.0,4.9,25376.0,9860
A20262906,NP01,43.0,4.9,31720.0,9860
A20262907,NP01,43.0,6.4,12748.0,9860
A20262908,NP01,43.0,4.9,18455.0,9860
A20262909,NP01,43.0,4.9,10543.0,9860
A20262910,NP01,43.0,4.9,79430.0,9860
A20262911,NP01,43.0,4.9,18915.0,9860
A20262912,NP01,43.0,4.9,119719.0,9860
A20262913,NP01,43.0,4.9,14955.0,9860
A20262914,NP01,43.0,6.4,14985.0,9860
A20262915,NP01,43.0,7.75,4995.0,9860
A20262916,NP01,43.0,7.75,19970.0,9860
A20262917,NP01,43.0,7.75,80080.0,9860
A20262918,NP01,43.0,7.75,60040.0,9860
A20262919,NP01,43.0,7.75,25020.0,9860
A20262920,NP01,43.0,7.75,35020.0,9860
A20262921,NP01,43.0,7.75,44995.0,9860
A20262922,NP01,43.0,7.75,24935.0,9860
A20262923,NP01,43.0,4.9,20040.0,9860
A20262924,NP01,43.0,4.9,20080.0,9860
A20262925,NP01,43.0,4.9,113560.0,9860
A20262926,NP01,43.0,7.0,90881.0,9860
A20262927,NP01,43.0,5.9,29029.0,9860
A20262928,NP01,43.0,4.4,37327.0,9860
A20262929,NP01,43.0,7.0,8288.0,9860
A20262930,NP01,43.0,7.0,45584.0,9860
A20262931,NP01,43.0,5.9,45496.0,9860
A20262932,NP01,43.0,7.0,38064.0,9860
A20262933,NP01,43.0,7.0,19036.0,9860
A20262934,NP01,43.0,7.0,16540.0,9860
A20262935,NP01,43.0,7.0,16544.0,9860
A20262936,NP01,43.0,7.0,12218.0,9860
A20262937,NP01,43.0,7.0,12218.0,9860
A20262938,NP01,43.0,5.9,18507.0,9860
A20262939,NP01,43.0,5.9,5288.0,9860
A20262940,NP01,43.0,5.9,18325.0,9860
A20262941,NP01,43.0,5.9,18322.0,9860
A20262942,NP01,43.0,5.9,12150.0,9860
A20262943,NP01,43.0,8.05,13156.0,9860
A20262944,NP01,43.0,8.05,24882.0,9860
A20262945,NP01,43.0,5.9,12295.0,9860
A20262946,NP01,43.0,4.9,20465.0,9860
A20262947,NP01,43.0,4.9,12282.0,9860
A20262948,NP01,43.0,4.9,15787.0,9860
A20262949,NP01,43.0,4.9,85660.0,9860
A20262950,NP01,43.0,4.9,36768.0,9860
A20262951,NP01,43.0,4.9,36772.0,9860
A20262952,NP01,43.0,4.9,31751.0,9860
A20262953,NP01,43.0,4.9,63560.0,9860
A20262954,NP01,43.0,4.9,18360.0,9860
A20262955,NP01,43.0,4.9,18400.0,9860
A20262956,NP01,43.0,6.1,12222.0,9860
A20262957,NP01,43.0,6.1,18450.0,9860
A20262958,NP01,43.0,6.1,16439.0,9860
A20262959,NP01,43.0,6.1,36450.0,9860
A20262960,NP01,43.0,6.1,18230.0,9860
A20262961,NP01,43.0,6.1,43067.0,9860
A20262962,NP01,43.0,6.1,31642.0,9860
A20262963,NP01,43.0,5.06,67023.0,9860
A20262964,NP01,43.0,5.06,3364.0,9860
A20262965,NP01,43.0,7.24,23546.0,9860
A20262966,NP01,43.0,6.1,15710.0,9860
A20262967,NP01,43.0,6.1,88368.0,9860
A20262968,NP01,43.0,6.1,65518.0,9860
A20262969,NP01,43.0,6.1,25020.0,9860
A20262970,NP01,43.0,4.9,56280.0,9860
A20262971,NP01,43.0,4.9,99660.0,9860
A20262972,NP01,43.0,4.9,18780.0,9860
A20262973,NP01,43.0,4.9,31240.0,9860
A20262974,NP01,43.0,5.6,37968.0,9860
A20262975,NP01,43.0,5.6,12642.0,9860
A20262976,NP01,43.0,11.4,44244.0,9860
A20262977,NP01,43.0,4.9,45430.0,9860
A20262978,NP01,43.0,4.9,33024.0,9860
A20262979,NP01,43.0,8.28,33024.0,9860
A20262980,NP01,43.0,8.28,12268.0,9860
A20262981,NP01,43.0,4.9,73608.0,9860
A20262982,NP01,43.0,4.9,27344.0,9860
A20262983,NP01,43.0,4.9,10976.0,9860
A20262984,NP01,43.0,4.9,18494.0,9860
A20262985,NP01,43.0,4.9,92130.0,9860
A20262986,NP01,43.0,4.5,31780.0,9860
A20262987,NP01,43.0,4.5,24290.0,9860
A20262988,NP01,43.0,4.7,9036.0,9860
A20262989,NP01,43.0,4.9,87924.0,9860
A20262990,NP01,43.0,5.15,9249.0,9860
A20262991,NP01,43.0,4.9,84956.0,9860
A20262992,NP01,43.0,5.36,23646.0,9860
A20262993,NP01,43.0,8.23,47316.0,9860
A20262994,NP01,43.0,11.05,38552.0,9860
A20262995,NP01,43.0,8.4,69354.0,9860
A20262996,NP01,43.0,6.78,23118.0,9860
A20262997,NP01,43.0,7.96,43491.0,9860
A20262998,NP01,43.0,6.84,86986.0,9860
A20262999,NP01,43.0,9.0,32720.0,9860
A20263000,NP01,43.0,8.9,37080.0,9860
A20263001,NP01,43.0,6.4,19240.0,9860
A20263002,NP01,43.0,4.9,6598.0,9860
A20263003,NP01,43.0,4.9,30789.0,9860
A20263004,NP01,43.0,4.9,13193.0,9860
A20263005,NP01,43.0,4.9,63530.0,9860
A20263006,NP01,43.0,4.9,31630.0,9860
A20263007,NP01,43.0,4.5,28630.0,9860
A20263008,NP01,43.0,5.4,36972.0,9860
A20263009,NP01,43.0,4.9,115010.0,9860
A20263010,NP01,43.0,4.9,53400.0,9860
A20263011,NP01,43.0,4.9,53780.0,9860
A20263012,NP01,43.0,6.9,12712.0,9860
A20263013,NP01,43.0,4.9,25421.0,9860
A20263014,NP01,43.0,5.9,38106.0,9860
A20263015,NP01,43.0,5.9,63507.0,9860
A20263016,NP01,43.0,5.9,6351.0,9860
A20263017,NP01,43.0,6.9,12656.0,9860
A20263018,NP01,43.0,6.9,10020.0,9860
A20263019,NP01,43.0,7.0,15192.0,9860
A20263020,NP01,43.0,7.0,44192.0,9860
A20263021,NP01,43.0,7.0,6213.0,9860
A20263022,NP01,43.0,7.0,11880.0,9860
A20263023,NP01,43.0,7.0,31640.0,9860
A20263024,NP01,43.0,7.0,31640.0,9860
A20263025,NP01,43.0,7.0,30555.0,9860
A20263026,NP01,43.0,7.0,48880.0,9860
A20263027,NP01,43.0,7.0,37278.0,9860
A20263028,NP01,43.0,7.0,30828.0,9860
A20263029,NP01,43.0,5.9,34749.0,9860
A20263030,NP01,43.0,5.9,53859.0,9860
A20263031,NP01,43.0,5.9,66288.0,9860
A20263032,NP01,43.0,5.9,12413.0,9860
A20263033,NP01,43.0,5.9,12435.0,9860
A20263034,NP01,43.0,5.9,130485.99999999999,9860
A20263035,NP01,43.0,5.9,49080.0,9860
A20263036,NP01,43.0,5.9,110515.0,9860
A20263037,NP01,43.0,5.9,82059.0,9860
A20263038,NP01,43.0,5.9,16392.0,9860
A20263039,NP01,43.0,5.9,12276.0,9860
A20263040,NP01,43.0,5.9,12270.0,9860
A20263041,NP01,43.0,5.9,61350.0,9860
A20263042,NP01,43.0,5.9,18405.0,9860
A20263043,NP01,43.0,5.9,42955.0,9860
A20263044,NP01,43.0,4.9,30675.0,9860
A20263045,NP01,43.0,4.9,16580.0,9860
A20263046,NP01,43.0,6.4,78831.0,9860
A20263047,NP01,43.0,5.4,20745.0,9860
A20263048,NP01,43.0,5.9,33184.0,9860
A20263049,NP01,43.0,5.9,82960.0,9860
A20263050,NP01,43.0,5.9,32944.0,9860
A20263051,NP01,43.0,5.9,12443.0,9860
A20263052,NP01,43.0,5.9,62168.0,9860
A20263053,NP01,43.0,5.9,116280.0,9860
A20263054,NP01,43.0,5.9,116280.0,9860
A20263055,NP01,43.0,7.0,83100.0,9860
A20263056,NP01,43.0,6.9,33240.0,9860
A20263057,NP01,43.0,6.9,15194.0,9860
A20263058,NP01,43.0,5.9,3036.0,9860
A20263059,NP01,43.0,4.9,18279.0,9860
A20263060,NP01,43.0,4.9,30560.0,9860
A20263061,NP01,43.0,4.9,61420.0,9860
A20263062,NP01,43.0,4.901,12480.0,9860
A20263063,NP01,43.0,4.901,65610.0,9860
A20263064,NP01,43.0,7.9,70880.0,9860
A20263065,NP01,43.0,4.94,24700.0,9860
A20263066,NP01,43.0,4.9,30926.0,9860
A20263067,NP01,43.0,4.9,49556.0,9860
A20263068,NP01,43.0,4.9,33980.0,9860
A20263069,NP01,43.0,4.9,79755.0,9860
A20263070,NP01,43.0,4.9,43204.0,9860
A20263071,NP01,43.0,5.97,31060.0,9860
A20263072,NP01,43.0,5.97,30555.0,9860
A20263073,NP01,43.0,5.9,12186.0,9860
A20263074,NP01,43.0,5.7,12192.0,9860
A20263075,NP01,43.0,5.22,12222.0,9860
A20263076,NP01,43.0,4.9,24754.0,9860
A20263077,NP01,43.0,4.901,18233.0,9860
A20263078,NP01,43.0,4.901,30864.0,9860
A20263079,NP01,43.0,4.901,12444.0,9860
A20263080,NP01,43.0,4.901,24692.0,9860
A20263081,NP01,43.0,4.901,32464.0,9860
A20263082,NP01,43.0,6.4,132860.0,9860
A20263083,NP01,43.0,6.4,82960.0,9860
A20263084,NP01,43.0,5.0,49760.0,9860
A20263085,NP01,43.0,5.0,132740.0,9860
A20263086,NP01,43.0,4.6,116520.0,9860
A20263087,NP01,43.0,6.35,41540.0,9860
A20263088,NP01,43.0,6.35,12280.0,9860
A20263089,NP01,43.0,10.9,18640.0,9860
A20263090,NP01,43.0,6.54,47929.0,9860
A20263091,NP01,43.0,4.9,18414.0,9860
A20263092,NP01,43.0,4.901,74780.0,9860
A20263093,NP01,43.0,4.901,41470.0,9860
A20263094,NP01,43.0,4.901,18874.0,9860
A20263095,NP01,43.0,4.9,24875.0,9860
A20263096,NP01,43.0,4.9,30370.0,9860
A20263097,NP01,43.0,6.4,75880.0,9860
A20263098,NP01,43.0,6.4,30366.0,9860
A20263099,NP01,43.0,6.4,41970.0,9860
A20263100,NP01,43.0,6.4,12213.0,9860
A20263101,NP01,43.0,4.9,19598.0,9860
A20263102,NP01,43.0,4.9,11840.0,9860
A20263103,NP01,43.0,5.995,83800.0,9860
A20263104,NP01,43.0,5.33,12000.0,9860
A20263105,NP01,43.0,5.33,83800.0,9860
A20263106,NP01,43.0,5.08,12014.0,9860
A20263107,NP01,43.0,5.08,83946.0,9860
A20263108,NP01,43.0,6.1,23947.0,9860
A20263109,NP01,43.0,4.9,78507.0,9860
A20263110,NP01,43.0,4.9,24890.0,9860
A20263111,NP01,43.0,5.3,12444.0,9860
A20263112,NP01,43.0,4.901,62120.0,9860
A20263113,NP01,43.0,4.901,36828.0,9860
A20263114,NP01,43.0,4.75,24507.0,9860
A20263115,NP01,43.0,4.525,30511.0,9860
A20263116,NP01,43.0,4.78,15089.0,9860
A20263117,NP01,43.0,4.9,37293.0,9860
A20263118,NP01,43.0,4.95,15724.0,9860
A20263119,NP01,43.0,5.4,86494.0,9860
A20263120,NP01,43.0,5.4,24692.0,9860
A20263121,NP01,43.0,5.4,37112.0,9860
A20263122,NP01,43.0,5.4,37284.0,9860
A20263123,NP01,43.0,6.4,82340.0,9860
A20263124,NP01,43.0,6.4,16929.0,9860
A20263125,NP01,43.0,6.4,55557.0,9860
A20263126,NP01,43.0,6.4,12173.0,9860
A20263127,NP01,43.0,4.901,24848.0,9860
A20263128,NP01,43.0,4.901,12432.0,9860
A20263129,NP01,43.0,6.4,55926.0,9860
A20263130,NP01,43.0,5.9,45612.0,9860
A20263131,NP01,43.0,4.9,23858.0,9860
A20263132,NP01,43.0,4.9,24324.0,9860
A20263133,NP01,43.0,4.9,30455.0,9860
A20263134,NP01,43.0,4.9,18509.0,9860
A20263135,NP01,43.0,4.901,32940.0,9860
A20263136,NP01,43.0,4.901,115200.0,9860
A20263137,NP01,43.0,6.4,57792.0,9860
A20263138,NP01,43.0,4.9,57788.0,9860
A20263139,NP01,43.0,4.9,115580.0,9860
A20263140,NP01,43.0,4.9,115520.0,9860
A20263141,NP01,43.0,4.9,98948.0,9860
A20263142,NP01,43.0,4.9,115740.0,9860
A20263143,NP01,43.0,4.9,115480.0,9860
A20263144,NP01,43.0,4.9,131720.0,9860
A20263145,NP01,43.0,4.9,32944.0,9860
A20263146,NP01,43.0,6.4,57652.0,9860
A20263147,NP01,43.0,4.9,16472.0,9860
A20263148,NP01,43.0,4.9,18232.0,9860
A20263149,NP01,43.0,4.9,24692.0,9860
A20263150,NP01,43.0,4.9,28833.0,9860
A20263151,NP01,43.0,4.5,65904.0,9860
A20263152,NP01,43.0,8.15,20587.0,9860
A20263153,NP01,43.0,7.2,78299.0,9860
A20263154,NP01,43.0,7.08,37081.0,9860
A20263155,NP01,43.0,4.9,28812.0,9860
A20263156,NP01,43.0,4.9,31075.0,9860
A20263157,NP01,43.0,4.9,12344.0,9860
A20263158,NP01,43.0,4.9,30150.0,9860
A20263159,NP01,43.0,4.9,6153.0,9860
A20263160,NP01,43.0,4.9,33425.0,9860
A20263161,NP01,43.0,4.9,15692.0,9860
A20263162,NP01,43.0,4.9,16464.0,9860
A20263163,NP01,43.0,4.9,48240.0,9860
A20263164,NP01,43.0,4.9,12060.0,9860
A20263165,NP01,43.0,4.9,27740.0,9860
A20263166,NP01,43.0,4.9,9294.0,9860
A20263167,NP01,43.0,4.9,24530.0,9860
A20263168,NP01,43.0,4.9,124870.0,9860
A20263169,NP01,43.0,4.9,24920.0,9860
A20263170,NP01,43.0,4.9,21880.0,9860
A20263171,NP01,43.0,4.9,27430.0,9860
A20263172,NP01,43.0,4.9,3170.0,9860
A20263173,NP01,43.0,4.9,12430.0,9860
A20263174,NP01,43.0,4.9,87015.0,9860
A20263175,NP01,43.0,4.9,74564.0,9860
A20263176,NP01,43.0,4.9,111820.0,9860
A20263177,NP01,43.0,4.9,112000.0,9860
A20263178,NP01,43.0,4.9,12276.0,9860
A20263179,NP01,43.0,4.9,27250.0,9860
