order_id,steel,diameter,length,weight,density
B20274816,C60,26.5,7.24,53998.0,9860
B20274817,C60,26.5,4.9,73960.0,9860
B20274818,C60,26.5,6.4,61205.0,9860
B20274819,C60,26.5,6.3,50575.0,9860
B20274820,C60,26.5,8.18,39950.0,9860
B20274821,C60,26.5,4.9,73572.0,9860
B20274822,C60,26.5,4.8,40953.0,9860
B20274823,C60,26.5,7.08,91210.0,9860
B20274824,C60,26.5,4.9,76988.0,9860
B20274825,C60,26.5,4.901,61668.0,9860
B20274826,C60,26.5,5.2,32375.999999999996,9860
B20274827,C60,26.5,7.75,144303.0,9860
B20274828,C60,26.5,7.2,33988.0,9860
B20274829,C60,26.5,4.9,48530.0,9860
B20274830,C60,26.5,4.9,46529.0,9860
B20274831,C60,26.5,10.86,40070.0,9860
B20274832,C60,26.5,4.9,73943.0,9860
B20274833,C60,26.5,5.7,47195.0,9860
B20274834,C60,26.5,5.0,86118.0,9860
B20274835,C60,26.5,4.901,65488.0,9860
B20274836,C60,26.5,6.8,56386.0,9860
B20274837,C60,26.5,4.9,75422.0,9860
B20274838,C60,26.5,4.75,60149.0,9860
B20274839,C60,26.5,6.78,50038.0,9860
B20274840,C60,26.5,4.9,32078.000000000004,9860
B20274841,C60,26.5,4.45,92791.0,9860
B20274842,C60,26.5,7.95,44571.0,9860
B20274843,C60,26.5,6.401,69669.0,9860
B20274844,C60,26.5,4.9,46463.0,9860
B20274845,C60,26.5,4.9,37130.0,9860
B20274846,C60,26.5,10.62,38278.0,9860
B20274847,C60,26.5,4.9,39327.0,9860
B20274848,C60,26.5,11.12,151935.0,9860
B20274849,C60,26.5,5.15,149040.0,9860
B20274850,C60,26.5,4.9,66201.0,9860
B20274851,C60,26.5,4.9,26076.0,9860
B20274852,C60,26.5,4.9,63054.0,9860
B20274853,C60,26.5,4.9,49034.0,9860
B20274854,C60,26.5,4.79,96805.0,9860
B20274855,C60,26.5,7.0,24295.0,9860
B20274856,C60,26.5,7.0,44728.0,9860
B20274857,C60,26.5,4.9,46748.0,9860
B20274858,C60,26.5,6.1,64437.0,9860
B20274859,C60,26.5,4.83,50144.0,9860
B20274860,C60,26.5,6.9,137974.0,9860
B20274861,C60,26.5,7.0,30103.0,9860
B20274862,C60,26.5,4.8,33808.0,9860
B20274863,C60,26.5,4.901,144961.0,9860
B20274864,C60,26.5,4.8,44370.0,9860
B20274865,C60,26.5,5.06,130550.99999999999,9860
B20274866,C60,26.5,6.4,41839.0,9860
B20274867,C60,26.5,5.9,47404.0,9860
B20274868,C60,26.5,8.05,50824.0,9860
B20274869,C60,26.5,5.8,77837.0,9860
B20274870,C60,26.5,5.6,108101.0,9860
B20274871,C60,26.5,4.9,67228.0,9860
B20274872,C60,26.5,4.79,103625.0,9860
B20274873,C60,26.5,4.9,60047.0,9860
B20274874,C60,26.5,7.75,46699.0,9860
B20274875,C60,26.5,4.9,142460.0,9860
B20274876,C60,26.5,7.86,45944.0,9860
B20274877,C60,26.5,6.9,49460.0,9860
B20274878,C60,26.5,5.06,57127.0,9860
B20274879,C60,26.5,4.9,63685.0,9860
B20274880,C60,26.5,4.9,125243.0,9860
B20274881,C60,26.5,4.9,29777.0,9860
B20274882,C60,26.5,4.9,77694.0,9860
B20274883,C60,26.5,5.9,34588.0,9860
B20274884,C60,26.5,6.4,33673.0,9860
B20274885,C60,26.5,10.62,41064.0,9860
B20274886,C60,26.5,5.0,43783.0,9860
B20274887,C60,26.5,4.9,95069.0,9860
B20274888,C60,26.5,5.9,46862.0,9860
B20274889,C60,26.5,4.9,85144.0,9860
B20274890,C60,26.5,4.9,81880.0,9860
B20274891,C60,26.5,7.0,52357.0,9860
B20274892,C60,26.5,4.9,35414.0,9860
B20274893,C60,26.5,4.9,53861.0,9860
B20274894,C60,26.5,4.9,89495.0,9860
B20274895,C60,26.5,7.4,88507.0,9860
B20274896,C60,26.5,9.34,57203.0,9860
B20274897,C60,26.5,6.4,54897.0,9860
B20274898,C60,26.5,5.3,61559.0,9860
B20274899,C60,26.5,5.3,46898.0,9860
B20274900,C60,26.5,4.15,53511.0,9860
B20274901,C60,26.5,6.3,30045.0,9860
B20274902,C60,26.5,5.15,49970.0,9860
B20274903,C60,26.5,4.9,35552.0,9860
B20274904,C60,26.5,11.05,72098.0,9860
B20274905,C60,26.5,5.8,47193.0,9860
B20274906,C60,26.5,4.9,44931.0,9860
B20274907,C60,26.5,5.53,33797.0,9860
B20274908,C60,26.5,5.8,47638.0,9860
B20274909,C60,26.5,7.0,84733.0,9860
B20274910,C60,26.5,4.9,50816.0,9860
B20274911,C60,26.5,10.62,39819.0,9860
B20274912,C60,26.5,4.9,58429.0,9860
B20274913,C60,26.5,4.9,49453.0,9860
B20274914,C60,26.5,4.9,40578.0,9860
B20274915,C60,26.5,4.9,40814.0,9860
B20274916,C60,26.5,4.9,41028.0,9860
B20274917,C60,26.5,4.9,99625.0,9860
B20274918,C60,26.5,4.7,55386.0,9860
B20274919,C60,26.5,5.5,46722.0,9860
B20274920,C60,26.5,4.9,40099.0,9860
B20274921,C60,26.5,4.9,35887.0,9860
B20274922,C60,26.5,4.9,34464.0,9860
B20274923,C60,26.5,6.4,35201.0,9860
B20274924,C60,26.5,4.9,37164.0,9860
B20274925,C60,26.5,6.1,60752.0,9860
B20274926,C60,26.5,4.9,32828.0,9860
B20274927,C60,26.5,7.0,32417.0,9860
B20274928,C60,26.5,4.9,46318.0,9860
B20274929,C60,26.5,4.9,35166.0,9860
B20274930,C60,26.5,6.4,63076.0,9860
B20274931,C60,26.5,6.4,57068.0,9860
B20274932,C60,26.5,6.3,31873.0,9860
B20274933,C60,26.5,8.78,38687.0,9860
B20274934,C60,26.5,8.78,40939.0,9860
B20274935,C60,26.5,6.4,39425.0,9860
B20274936,C60,26.5,4.9,74667.0,9860
B20274937,C60,26.5,4.9,53568.0,9860
B20274938,C60,26.5,4.93,62302.0,9860
B20274939,C60,26.5,4.9,78991.0,9860
B20274940,C60,26.5,7.65,38648.0,9860
B20274941,C60,26.5,6.9,102243.0,9860
B20274942,C60,26.5,6.4,86052.0,9860
B20274943,C60,26.5,7.75,144096.0,9860
B20274944,C60,26.5,4.95,47074.0,9860
B20274945,C60,26.5,4.9,32357.0,9860
B20274946,C60,26.5,4.9,39843.0,9860
B20274947,C60,26.5,6.1,46034.0,9860
B20274948,C60,26.5,4.9,33542.0,9860
B20274949,C60,26.5,4.5,41035.0,9860
B20274950,C60,26.5,4.9,53720.0,9860
B20274951,C60,26.5,5.7,44709.0,9860
B20274952,C60,26.5,7.0,34829.0,9860
B20274953,C60,26.5,7.65,31869.0,9860
B20274954,C60,26.5,4.9,34205.0,9860
B20274955,C60,26.5,7.3,35963.0,9860
B20274956,C60,26.5,7.0,32127.000000000004,9860
B20274957,C60,26.5,6.1,131690.0,9860
B20274958,C60,26.5,5.9,34042.0,9860
B20274959,C60,26.5,4.9,29988.0,9860
B20274960,C60,26.5,4.9,43515.0,9860
B20274961,C60,26.5,5.4,45603.0,9860
B20274962,C60,26.5,6.1,64046.00000000001,9860
B20274963,C60,26.5,7.24,109971.0,9860
B20274964,C60,26.5,4.9,39672.0,9860
B20274965,C60,26.5,7.95,33901.0,9860
B20274966,C60,26.5,6.4,59961.0,9860
B20274967,C60,26.5,4.9,55244.0,9860
B20274968,C60,26.5,4.9,44706.0,9860
B20274969,C60,26.5,6.1,46520.0,9860
B20274970,C60,26.5,4.9,85615.0,9860
B20274971,C60,26.5,5.33,44231.0,9860
B20274972,C60,26.5,8.05,52138.0,9860
B20274973,C60,26.5,8.4,80930.0,9860
B20274974,C60,26.5,4.9,37593.0,9860
B20274975,C60,26.5,4.9,150569.0,9860
B20274976,C60,26.5,5.9,60567.0,9860
B20274977,C60,26.5,7.96,44765.0,9860
B20274978,C60,26.5,5.2,28192.0,9860
B20274979,C60,26.5,8.05,32408.0,9860
B20274980,C60,26.5,5.3,58566.0,9860
B20274981,C60,26.5,5.05,24954.0,9860
B20274982,C60,26.5,4.9,54295.0,9860
B20274983,C60,26.5,8.15,73459.0,9860
B20274984,C60,26.5,4.4,36219.0,9860
B20274985,C60,26.5,5.9,28354.0,9860
B20274986,C60,26.5,4.9,35557.0,9860
B20274987,C60,26.5,6.1,51332.0,9860
B20274988,C60,26.5,9.34,67044.0,9860
B20274989,C60,26.5,4.9,70093.0,9860
B20274990,C60,26.5,3.8,39753.0,9860
B20274991,C60,26.5,8.28,29557.0,9860
B20274992,C60,26.5,9.0,30326.0,9860
B20274993,C60,26.5,4.9,51660.0,9860
B20274994,C60,26.5,6.1,90515.0,9860
B20274995,C60,26.5,8.65,33240.0,9860
B20274996,C60,26.5,8.05,52028.0,9860
B20274997,C60,26.5,3.82,50665.0,9860
B20274998,C60,26.5,6.9,33518.0,9860
B20274999,C60,26.5,4.9,33051.0,9860
B20275000,C60,26.5,4.9,23618.0,9860
B20275001,C60,26.5,6.8,46843.0,9860
B20275002,C60,26.5,4.9,29306.0,9860
B20275003,C60,26.5,8.2,32226.0,9860
B20275004,C60,26.5,6.4,33675.0,9860
B20275005,C60,26.5,6.14,84315.0,9860
B20275006,C60,26.5,4.9,25595.0,9860
B20275007,C60,26.5,4.901,28292.0,9860
B20275008,C60,26.5,5.06,143910.0,9860
B20275009,C60,26.5,6.55,72501.0,9860
B20275010,C60,26.5,4.93,39492.0,9860
B20275011,C60,26.5,6.3,51233.0,9860
B20275012,C60,26.5,4.9,44576.0,9860
B20275013,C60,26.5,9.0,83918.0,9860
B20275014,C60,26.5,4.8,152202.0,9860
B20275015,C60,26.5,4.9,83584.0,9860
B20275016,C60,26.5,4.9,45541.0,9860
B20275017,C60,26.5,10.0,61148.0,9860
B20275018,C60,26.5,4.9,47451.0,9860
B20275019,C60,26.5,7.96,45632.0,9860
B20275020,C60,26.5,4.9,79508.0,9860
B20275021,C60,26.5,4.9,37925.0,9860
B20275022,C60,26.5,5.2,45053.0,9860
B20275023,C60,26.5,4.8,38618.0,9860
B20275024,C60,26.5,5.33,45685.0,9860
B20275025,C60,26.5,4.9,81315.0,9860
B20275026,C60,26.5,5.4,45087.0,9860
B20275027,C60,26.5,6.1,35283.0,9860
B20275028,C60,26.5,4.9,154401.0,9860
B20275029,C60,26.5,5.9,64373.00000000001,9860
B20275030,C60,26.5,4.9,42739.0,9860
B20275031,C60,26.5,7.65,34126.0,9860
B20275032,C60,26.5,4.9,45581.0,9860
B20275033,C60,26.5,4.9,85672.0,9860
B20275034,C60,26.5,6.4,93761.0,9860
B20275035,C60,26.5,6.1,102560.0,9860
B20275036,C60,26.5,4.9,76673.0,9860
B20275037,C60,26.5,10.0,59194.0,9860
B20275038,C60,26.5,6.0,43963.0,9860
B20275039,C60,26.5,9.34,70966.0,9860
B20275040,C60,26.5,4.9,43174.0,9860
B20275041,C60,26.5,8.05,94101.0,9860
B20275042,C60,26.5,4.9,84627.0,9860
B20275043,C60,26.5,8.4,46841.0,9860
B20275044,C60,26.5,10.0,81831.0,9860
B20275045,C60,26.5,4.9,76241.0,9860
B20275046,C60,26.5,4.9,38454.0,9860
B20275047,C60,26.5,7.0,32054.000000000004,9860
B20275048,C60,26.5,5.7,44065.0,9860
B20275049,C60,26.5,7.75,151172.0,9860
B20275050,C60,26.5,4.9,39750.0,9860
B20275051,C60,26.5,5.53,65952.0,9860
B20275052,C60,26.5,5.15,41348.0,9860
B20275053,C60,26.5,4.8,34678.0,9860
B20275054,C60,26.5,5.15,153231.0,9860
B20275055,C60,26.5,6.1,50806.0,9860
B20275056,C60,26.5,7.75,50819.0,9860
B20275057,C60,26.5,10.95,140096.0,9860
B20275058,C60,26.5,4.9,77493.0,9860
B20275059,C60,26.5,6.9,34155.0,9860
B20275060,C60,26.5,5.9,50513.0,9860
B20275061,C60,26.5,4.83,82349.0,9860
B20275062,C60,26.5,7.96,90400.0,9860
B20275063,C60,26.5,4.79,104854.0,9860
B20275064,C60,26.5,7.14,73729.0,9860
B20275065,C60,26.5,7.0,94305.0,9860
B20275066,C60,26.5,4.95,47735.0,9860
B20275067,C60,26.5,4.9,139007.0,9860
B20275068,C60,26.5,4.9,67796.0,9860
B20275069,C60,26.5,7.0,37913.0,9860
B20275070,C60,26.5,5.27,28448.0,9860
B20275071,C60,26.5,6.35,66946.0,9860
B20275072,C60,26.5,4.901,45279.0,9860
B20275073,C60,26.5,7.75,118093.0,9860
B20275074,C60,26.5,4.9,80253.0,9860
B20275075,C60,26.5,4.9,32622.0,9860
B20275076,C60,26.5,4.8,59159.0,9860
B20275077,C60,26.5,4.4,133763.0,9860
B20275078,C60,26.5,4.9,50113.0,9860
B20275079,C60,26.5,8.97,35644.0,9860
B20275080,C60,26.5,5.9,50783.0,9860
B20275081,C60,26.5,6.9,33270.0,9860
B20275082,C60,26.5,4.9,66571.0,9860
B20275083,C60,26.5,4.9,55981.0,9860
B20275084,C60,26.5,4.9,145933.0,9860
B20275085,C60,26.5,6.4,62315.0,9860
B20275086,C60,26.5,6.4,50537.0,9860
B20275087,C60,26.5,4.94,84259.0,9860
B20275088,C60,26.5,6.25,70669.0,9860
B20275089,C60,26.5,4.9,57853.0,9860
B20275090,C60,26.5,4.9,108806.0,9860
B20275091,C60,26.5,6.78,31999.0,9860
B20275092,C60,26.5,8.12,50586.0,9860
B20275093,C60,26.5,4.9,63689.0,9860
B20275094,C60,26.5,4.5,51023.0,9860
B20275095,C60,26.5,5.6,32274.0,9860
B20275096,C60,26.5,4.8,45019.0,9860
B20275097,C60,26.5,4.9,50079.0,9860
B20275098,C60,26.5,4.9,50100.0,9860
B20275099,C60,26.5,7.0,24415.0,9860
B20275100,C60,26.5,4.9,92207.0,9860
B20275101,C60,26.5,4.3,96479.0,9860
B20275102,C60,26.5,9.34,32654.000000000004,9860
B20275103,C60,26.5,4.9,28057.0,9860
B20275104,C60,26.5,7.3,27026.0,9860
B20275105,C60,26.5,6.55,62300.0,9860
B20275106,C60,26.5,5.3,69994.0,9860
B20275107,C60,26.5,4.9,45655.0,9860
B20275108,C60,26.5,4.901,62226.0,9860
B20275109,C60,26.5,4.9,71764.0,9860
B20275110,C60,26.5,4.5,60853.0,9860
B20275111,C60,26.5,7.08,27268.0,9860
B20275112,C60,26.5,8.2,55869.0,9860
B20275113,C60,26.5,4.9,46052.0,9860
B20275114,C60,26.5,7.9,90127.0,9860
B20275115,C60,26.5,4.9,61736.0,9860
B20275116,C60,26.5,5.3,68459.0,9860
B20275117,C60,26.5,7.0,62665.0,9860
B20275118,C60,26.5,7.75,149901.0,9860
B20275119,C60,26.5,4.9,54243.0,9860
B20275120,C60,26.5,6.6,61217.0,9860
B20275121,C60,26.5,4.9,45403.0,9860
B20275122,C60,26.5,6.9,34749.0,9860
B20275123,C60,26.5,6.1,156000.0,9860
B20275124,C60,26.5,10.86,57742.0,9860
B20275125,C60,26.5,4.9,37710.0,9860
B20275126,C60,26.5,4.9,97302.0,9860
B20275127,C60,26.5,4.9,46555.0,9860
B20275128,C60,26.5,4.7,40719.0,9860
B20275129,C60,26.5,7.08,89131.0,9860
B20275130,C60,26.5,8.65,32162.999999999996,9860
B20275131,C60,26.5,7.0,32615.000000000004,9860
B20275132,C60,26.5,7.75,65421.00000000001,9860
B20275133,C60,26.5,4.9,71170.0,9860
B20275134,C60,26.5,4.901,42453.0,9860
B20275135,C60,26.5,4.9,131778.0,9860
B20275136,C60,26.5,5.97,29031.0,9860
B20275137,C60,26.5,8.28,50615.0,9860
B20275138,C60,26.5,9.34,68681.0,9860
B20275139,C60,26.5,6.1,36203.0,9860
B20275140,C60,26.5,4.95,46696.0,9860
B20275141,C60,26.5,4.901,32436.999999999996,9860
B20275142,C60,26.5,7.0,88353.0,9860
B20275143,C60,26.5,7.75,53806.0,9860
B20275144,C60,26.5,6.1,60591.0,9860
B20275145,C60,26.5,5.9,46788.0,9860
B20275146,C60,26.5,4.9,59987.0,9860
B20275147,C60,26.5,5.9,52169.0,9860
B20275148,C60,26.5,5.8,62970.0,9860
B20275149,C60,26.5,5.9,89483.0,9860
B20275150,C60,26.5,7.75,58376.0,9860
B20275151,C60,26.5,5.9,26986.0,9860
B20275152,C60,26.5,4.9,84251.0,9860
B20275153,C60,26.5,8.1,40575.0,9860
B20275154,C60,26.5,7.75,144212.0,9860
B20275155,C60,26.5,10.5,65852.0,9860
B20275156,C60,26.5,8.05,101852.0,9860
B20275157,C60,26.5,4.9,65977.0,9860
B20275158,C60,26.5,4.901,111517.0,9860
B20275159,C60,26.5,5.2,63153.0,9860
B20275160,C60,26.5,5.9,33634.0,9860
B20275161,C60,26.5,10.5,34351.0,9860
B20275162,C60,26.5,4.9,63188.0,9860
B20275163,C60,26.5,6.1,44922.0,9860
B20275164,C60,26.5,4.675,37065.0,9860
B20275165,C60,26.5,4.9,141032.0,9860
B20275166,C60,26.5,5.3,34973.0,9860
B20275167,C60,26.5,4.9,91704.0,9860
B20275168,C60,26.5,4.901,30201.0,9860
B20275169,C60,26.5,6.14,47103.0,9860
B20275170,C60,26.5,4.97,50054.0,9860
B20275171,C60,26.5,6.1,44383.0,9860
B20275172,C60,26.5,6.55,52668.0,9860
B20275173,C60,26.5,8.15,47838.0,9860
B20275174,C60,26.5,6.4,112055.0,9860
B20275175,C60,26.5,5.9,28611.0,9860
B20275176,C60,26.5,4.9,46895.0,9860
B20275177,C60,26.5,5.47,64170.0,9860
B20275178,C60,26.5,7.75,32863.0,9860
B20275179,C60,26.5,8.78,55241.0,9860
B20275180,C60,26.5,7.9,62926.0,9860
B20275181,C60,26.5,4.9,46514.0,9860
B20275182,C60,26.5,4.9,38104.0,9860
B20275183,C60,26.5,7.4,32735.999999999996,9860
B20275184,C60,26.5,5.7,44103.0,9860
B20275185,C60,26.5,5.9,28708.0,9860
B20275186,C60,26.5,6.25,32637.0,9860
B20275187,C60,26.5,4.5,38570.0,9860
B20275188,C60,26.5,6.6,51419.0,9860
B20275189,C60,26.5,5.9,83375.0,9860
B20275190,C60,26.5,7.0,59341.0,9860
B20275191,C60,26.5,4.9,52911.0,9860
B20275192,C60,26.5,6.25,38289.0,9860
B20275193,C60,26.5,4.9,50637.0,9860
B20275194,C60,26.5,7.75,52479.0,9860
B20275195,C60,26.5,4.5,32998.0,9860
B20275196,C60,26.5,4.9,34571.0,9860
B20275197,C60,26.5,4.901,116753.0,9860
B20275198,C60,26.5,4.9,83191.0,9860
B20275199,C60,26.5,4.9,151998.0,9860
B20275200,C60,26.5,5.9,72682.0,9860
B20275201,C60,26.5,4.9,35902.0,9860
B20275202,C60,26.5,4.3,25145.0,9860
B20275203,C60,26.5,4.9,39855.0,9860
B20275204,C60,26.5,4.9,54265.0,9860
B20275205,C60,26.5,4.9,69261.0,9860
B20275206,C60,26.5,4.9,99597.0,9860
B20275207,C60,26.5,4.75,63647.0,9860
B20275208,C60,26.5,4.9,51953.0,9860
B20275209,C60,26.5,4.9,56762.0,9860
B20275210,C60,26.5,4.9,55080.0,9860
B20275211,C60,26.5,6.1,34576.0,9860
B20275212,C60,26.5,4.9,30132.0,9860
B20275213,C60,26.5,7.75,148183.0,9860
B20275214,C60,26.5,9.34,87867.0,9860
B20275215,C60,26.5,4.9,52288.0,9860
B20275216,C60,26.5,6.9,43662.0,9860
B20275217,C60,26.5,4.9,64712.0,9860
B20275218,C60,26.5,5.4,50991.0,9860
B20275219,C60,26.5,4.9,59015.0,9860
B20275220,C60,26.5,4.9,78901.0,9860
B20275221,C60,26.5,4.9,36939.0,9860
B20275222,C60,26.5,5.22,50305.0,9860
B20275223,C60,26.5,4.9,52296.0,9860
B20275224,C60,26.5,4.9,53854.0,9860
B20275225,C60,26.5,6.9,136433.0,9860
B20275226,C60,26.5,4.3,57023.0,9860
B20275227,C60,26.5,4.9,38016.0,9860
B20275228,C60,26.5,7.75,50979.0,9860
B20275229,C60,26.5,7.08,90452.0,9860
B20275230,C60,26.5,4.6,57192.0,9860
B20275231,C60,26.5,4.9,44671.0,9860
B20275232,C60,26.5,5.9,45817.0,9860
B20275233,C60,26.5,4.9,98853.0,9860
B20275234,C60,26.5,4.9,77999.0,9860
B20275235,C60,26.5,6.9,32052.0,9860
B20275236,C60,26.5,7.0,66493.0,9860
B20275237,C60,26.5,4.9,35828.0,9860
B20275238,C60,26.5,6.36,97524.0,9860
B20275239,C60,26.5,6.9,99886.0,9860
B20275240,C60,26.5,4.8,47405.0,9860
B20275241,C60,26.5,5.9,77092.0,9860
B20275242,C60,26.5,9.52,117383.0,9860
B20275243,C60,26.5,4.9,30039.0,9860
B20275244,C60,26.5,4.9,40680.0,9860
B20275245,C60,26.5,4.9,55578.0,9860
B20275246,C60,26.5,6.35,68470.0,9860
B20275247,C60,26.5,4.9,51742.0,9860
B20275248,C60,26.5,7.86,57993.0,9860
B20275249,C60,26.5,4.9,49388.0,9860
B20275250,C60,26.5,11.3,26653.0,9860
B20275251,C60,26.5,5.9,86153.0,9860
B20275252,C60,26.5,7.08,92921.0,9860
B20275253,C60,26.5,7.75,93741.0,9860
B20275254,C60,26.5,6.1,106258.0,9860
B20275255,C60,26.5,4.9,126469.0,9860
B20275256,C60,26.5,4.9,50299.0,9860
B20275257,C60,26.5,6.6,52423.0,9860
B20275258,C60,26.5,7.65,122048.0,9860
B20275259,C60,26.5,6.4,79006.0,9860
B20275260,C60,26.5,7.75,154956.0,9860
B20275261,C60,26.5,6.9,28885.0,9860
B20275262,C60,26.5,4.901,59250.0,9860
B20275263,C60,26.5,4.83,83058.0,9860
B20275264,C60,26.5,7.0,56072.0,9860
B20275265,C60,26.5,4.9,73408.0,9860
B20275266,C60,26.5,6.4,35384.0,9860
B20275267,C60,26.5,4.9,44718.0,9860
B20275268,C60,26.5,6.3,35792.0,9860
B20275269,C60,26.5,4.78,75847.0,9860
B20275270,C60,26.5,8.97,107244.0,9860
B20275271,C60,26.5,6.28,37538.0,9860
B20275272,C60,26.5,11.4,45328.0,9860
B20275273,C60,26.5,5.9,40697.0,9860
B20275274,C60,26.5,6.4,58355.0,9860
B20275275,C60,26.5,6.1,90754.0,9860
B20275276,C60,26.5,4.94,46295.0,9860
B20275277,C60,26.5,4.901,73059.0,9860
B20275278,C60,26.5,4.9,82972.0,9860
B20275279,C60,26.5,4.9,39270.0,9860
B20275280,C60,26.5,4.901,115625.0,9860
B20275281,C60,26.5,6.65,130448.00000000001,9860
B20275282,C60,26.5,3.8,39534.0,9860
B20275283,C60,26.5,6.4,86820.0,9860
B20275284,C60,26.5,5.9,38613.0,9860
B20275285,C60,26.5,4.9,80164.0,9860
B20275286,C60,26.5,4.9,40460.0,9860
B20275287,C60,26.5,5.15,117206.0,9860
B20275288,C60,26.5,4.9,87594.0,9860
B20275289,C60,26.5,4.9,58569.0,9860
B20275290,C60,26.5,4.9,47769.0,9860
B20275291,C60,26.5,8.4,33702.0,9860
B20275292,C60,26.5,5.9,33079.0,9860
B20275293,C60,26.5,7.75,50836.0,9860
B20275294,C60,26.5,4.3,46855.0,9860
B20275295,C60,26.5,5.06,37265.0,9860
B20275296,C60,26.5,10.5,32289.0,9860
B20275297,C60,26.5,6.4,62338.0,9860
B20275298,C60,26.5,4.901,62717.0,9860
B20275299,C60,26.5,5.9,52020.0,9860
B20275300,C60,26.5,6.4,55513.0,9860
B20275301,C60,26.5,6.0,38929.0,9860
B20275302,C60,26.5,4.9,61370.0,9860
B20275303,C60,26.5,7.75,35056.0,9860
B20275304,C60,26.5,8.97,53653.0,9860
B20275305,C60,26.5,6.4,26986.0,9860
B20275306,C60,26.5,4.9,88136.0,9860
B20275307,C60,26.5,5.33,44271.0,9860
B20275308,C60,26.5,6.0,39724.0,9860
B20275309,C60,26.5,4.9,64313.99999999999,9860
B20275310,C60,26.5,4.9,33438.0,9860
B20275311,C60,26.5,4.9,33752.0,9860
B20275312,C60,26.5,6.0,43503.0,9860
B20275313,C60,26.5,4.9,59124.0,9860
B20275314,C60,26.5,4.9,37366.0,9860
B20275315,C60,26.5,4.9,62605.0,9860
B20275316,C60,26.5,4.9,57130.0,9860
B20275317,C60,26.5,7.4,25452.0,9860
B20275318,C60,26.5,6.4,34131.0,9860
B20275319,C60,26.5,4.9,27968.0,9860
B20275320,C60,26.5,4.96,40735.0,9860
B20275321,C60,26.5,4.8,39386.0,9860
B20275322,C60,26.5,4.9,146881.0,9860
B20275323,C60,26.5,5.9,44696.0,9860
B20275324,C60,26.5,4.9,76050.0,9860
B20275325,C60,26.5,6.4,35834.0,9860
B20275326,C60,26.5,4.9,65972.0,9860
B20275327,C60,26.5,4.8,62753.0,9860
B20275328,C60,26.5,7.9,32674.0,9860
B20275329,C60,26.5,5.53,44652.0,9860
B20275330,C60,26.5,4.79,100195.0,9860
B20275331,C60,26.5,4.9,66693.0,9860
B20275332,C60,26.5,4.9,55021.0,9860
B20275333,C60,26.5,6.9,34864.0,9860
B20275334,C60,26.5,6.1,107839.0,9860
B20275335,C60,26.5,5.08,40378.0,9860
B20275336,C60,26.5,4.9,56348.0,9860
B20275337,C60,26.5,4.9,75293.0,9860
B20275338,C60,26.5,4.94,86997.0,9860
B20275339,C60,26.5,4.9,53810.0,9860
B20275340,C60,26.5,4.9,135869.0,9860
B20275341,C60,26.5,10.06,51622.0,9860
B20275342,C60,26.5,4.9,29995.0,9860
B20275343,C60,26.5,4.9,92106.0,9860
B20275344,C60,26.5,4.9,32220.0,9860
B20275345,C60,26.5,8.1,97363.0,9860
B20275346,C60,26.5,5.4,33102.0,9860
B20275347,C60,26.5,6.4,40099.0,9860
B20275348,C60,26.5,4.9,44315.0,9860
B20275349,C60,26.5,5.33,47336.0,9860
B20275350,C60,26.5,4.9,102700.0,9860
B20275351,C60,26.5,9.34,30621.0,9860
B20275352,C60,26.5,5.33,135083.0,9860
B20275353,C60,26.5,4.9,83961.0,9860
B20275354,C60,26.5,4.9,40874.0,9860
B20275355,C60,26.5,7.9,87378.0,9860
B20275356,C60,26.5,4.9,92689.0,9860
B20275357,C60,26.5,6.4,50297.0,9860
B20275358,C60,26.5,4.9,35025.0,9860
B20275359,C60,26.5,6.74,49541.0,9860
B20275360,C60,26.5,6.4,46687.0,9860
B20275361,C60,26.5,5.9,40106.0,9860
B20275362,C60,26.5,6.68,62801.0,9860
B20275363,C60,26.5,4.9,41484.0,9860
B20275364,C60,26.5,7.96,44307.0,9860
B20275365,C60,26.5,6.4,39399.0,9860
B20275366,C60,26.5,4.9,44617.0,9860
B20275367,C60,26.5,4.4,150212.0,9860
B20275368,C60,26.5,4.9,61274.0,9860
B20275369,C60,26.5,8.15,71910.0,9860
B20275370,C60,26.5,4.9,45851.0,9860
B20275371,C60,26.5,10.86,96361.0,9860
B20275372,C60,26.5,4.9,57844.0,9860
B20275373,C60,26.5,4.75,32448.999999999996,9860
B20275374,C60,26.5,7.95,47975.0,9860
B20275375,C60,26.5,4.9,127534.0,9860
B20275376,C60,26.5,4.9,57171.0,9860
B20275377,C60,26.5,5.33,45297.0,9860
B20275378,C60,26.5,4.9,131203.0,9860
B20275379,C60,26.5,4.901,83442.0,9860
B20275380,C60,26.5,4.9,34691.0,9860
B20275381,C60,26.5,4.9,34740.0,9860
B20275382,C60,26.5,4.9,109372.0,9860
B20275383,C60,26.5,6.1,53404.0,9860
B20275384,C60,26.5,11.0,82367.0,9860
B20275385,C60,26.5,10.06,53562.0,9860
B20275386,C60,26.5,4.9,77552.0,9860
B20275387,C60,26.5,5.05,44759.0,9860
B20275388,C60,26.5,6.55,67632.0,9860
B20275389,C60,26.5,6.8,46166.0,9860
B20275390,C60,26.5,4.901,81728.0,9860
B20275391,C60,26.5,7.0,137252.0,9860
B20275392,C60,26.5,4.9,82308.0,9860
B20275393,C60,26.5,5.0,85830.0,9860
B20275394,C60,26.5,6.4,44720.0,9860
B20275395,C60,26.5,4.4,46337.0,9860
